EMPLOYER,JOB TITLE,BASE SALARY,LOCATION,SUBMIT DATE,START DATE
EXPEDIA INC,DATA ENGINEER,"141,625","AUSTIN, TX",09/13/2022,12/08/2022
DOCUSIGN INC,DATA ENGINEER,"141,750","CHICAGO, IL",09/07/2022,12/29/2022
DATADIGM LLC,DATA ENGINEER,"142,000","WEEHAWKEN, NJ",07/06/2022,07/06/2022
FREEDOM FINANCIAL NETWORK FUNDING,DATA ENGINEER,"142,000","SAN JOSE, CA",07/06/2022,08/15/2022
TRAINER RX INC,DATA ENGINEER,"142,000","ELLICOTT CITY, MD",02/10/2022,02/15/2022
TRAINER RX INC,DATA ENGINEER,"142,000","ELLICOTT CITY, MD",02/10/2022,02/15/2022
CMA CGM AMERICA LLC,DATA ENGINEER,"142,000","NORFOLK, VA",05/02/2022,05/02/2022
CMA CGM AMERICA LLC,DATA ENGINEER,"142,000","CHINO HILLS, CA",05/02/2022,05/02/2022
CONSULTINGON INC,DATA ENGINEER,"142,300","SAN JOSE, CA",08/10/2022,12/16/2022
CONSULTINGON INC,DATA ENGINEER,"142,300","SAN JOSE, CA",08/11/2022,12/20/2022
MCKINSEY & COMPANY INC UNITED STA,DATA ENGINEER,"142,400","SEATTLE, WA",11/30/2022,02/03/2023
VMWARE INC,DATA ENGINEER,"142,685","AUSTIN, TX",08/08/2022,12/30/2022
NOVELIS INC,DATA ENGINEER,"142,800","ATLANTA, GA",03/09/2022,09/01/2022
FISERV SOLUTIONS LLC,DATA ENGINEER,"143,192","SUNNYVALE, CA",08/08/2022,08/15/2022
APPLE INC,DATA ENGINEER,"143,416","CUPERTINO, CA",04/19/2022,10/17/2022
A&E TELEVISION NETWORKS LLC,DATA ENGINEER,"143,936","NEW YORK, NY",03/11/2022,08/19/2022
TIKTOK INC,DATA ENGINEER,"144,000","MOUNTAIN VIEW, CA",09/29/2022,11/07/2022
UBISOFT INC,DATA ENGINEER,"144,060","SAN FRANCISCO, CA",04/12/2022,09/30/2022
META PLATFORMS INC,DATA ENGINEER,"144,485","MENLO PARK, CA",03/29/2022,04/11/2022
CISCO SYSTEMS INC,DATA ENGINEER,"144,575","SAN JOSE, CA",01/26/2022,07/01/2022
CISCO SYSTEMS INC,DATA ENGINEER,"144,575","SAN JOSE, CA",05/05/2022,06/21/2022
BOX INC,DATA ENGINEER,"144,726","REDWOOD CITY, CA",03/07/2022,08/08/2022
CITY GURUS INC,DATA ENGINEER,"144,726","PLEASANTON, CA",04/08/2022,04/25/2022
CISCO SYSTEMS INC,DATA ENGINEER,"144,726","SAN FRANCISCO, CA",01/20/2022,01/25/2022
LATENTVIEW ANALYTICS CORPORATION,DATA ENGINEER,"144,726","FREMONT, CA",02/01/2022,02/04/2022
FREEDOM FINANCIAL NETWORK FUNDING,DATA ENGINEER,"145,000","SAN MATEO, CA",04/19/2022,09/10/2022
LORD ABBETT & CO,DATA ENGINEER,"145,000","JERSEY CITY, NJ",11/17/2022,12/20/2022
THE VANGUARD GROUP,DATA ENGINEER,"145,000","MALVERN, PA",08/09/2022,09/19/2022
DOXIMITY INC,DATA ENGINEER,"145,000","MILPITAS, CA",10/14/2022,10/31/2022
MAESTRO TECHNOLOGIES INC,DATA ENGINEER,"145,000","TRENTON, NJ",11/07/2022,01/03/2023
THE TRAVELERS INDEMNITY COMPANY,DATA ENGINEER,"145,000","PLANO, TX",10/28/2022,11/28/2022
CERVELLO INC,DATA ENGINEER,"145,000","BOSTON, MA",03/07/2022,03/15/2022
LENDINGCLUB BANK NATIONAL ASSOCIA,DATA ENGINEER,"145,000","PITTSBURGH, PA",03/07/2022,09/03/2022
FIRST REPUBLIC BANK,DATA ENGINEER,"145,000","SAN FRANCISCO, CA",03/07/2022,05/02/2022
JB MICRO INC,DATA ENGINEER,"145,000","PLEASANTON, CA",03/18/2022,03/28/2022
DOCUSIGN INC,DATA ENGINEER,"145,000","SEATTLE, WA",03/22/2022,03/28/2022
FREEDOM FINANCIAL NETWORK FUNDING,DATA ENGINEER,"145,000","SAN MATEO, CA",04/19/2022,09/10/2022
BILLFLOAT INC,DATA ENGINEER,"145,000","SAN FRANCISCO, CA",04/20/2022,10/01/2022
LEAD INTELLIGENCE INC,DATA ENGINEER,"145,000","CONSHOHOCKEN, PA",01/03/2022,01/17/2022
RETINA AI INC,DATA ENGINEER,"145,000","SANTA MONICA, CA",01/04/2022,01/10/2022
CITADEL AMERICAS SERVICES LLC,DATA ENGINEER,"145,000","NEW YORK, NY",01/12/2022,01/14/2022
ANJU SOFTWARE INC,DATA ENGINEER,"145,000","LISLE, IL",01/19/2022,02/14/2022
SONY INTERACTIVE ENTERTAINMENT LL,DATA ENGINEER,"145,000","SAN MATEO, CA",02/03/2022,02/14/2022
CMA CGM (AMERICA) LLC,DATA ENGINEER,"145,000","NORFOLK, VA",02/28/2022,03/01/2022
MONGODB INC,DATA ENGINEER,"145,000","NEW YORK, NY",05/13/2022,10/01/2022
DOXIMITY INC,DATA ENGINEER,"145,000","MILPITAS, CA",10/11/2022,10/31/2022
THE TRAVELERS INDEMNITY COMPANY,DATA ENGINEER,"145,000","LAFAYETTE, LA",09/14/2022,10/24/2022
META PLATFORMS INC,DATA ENGINEER,"145,000","REDMOND, WA",04/21/2022,10/01/2022
THE TRAVELERS INDEMNITY COMPANY,DATA ENGINEER,"145,000","HARTFORD, CT",04/22/2022,04/29/2022
LESSEN INC,DATA ENGINEER,"145,000","SEATTLE, WA",04/28/2022,05/09/2022
PROFORMEX INC,DATA ENGINEER,"145,000","BOSTON, MA",05/09/2022,10/01/2022
MONGODB INC,DATA ENGINEER,"145,000","NEW YORK, NY",05/13/2022,10/01/2022
THE WONDERFUL COMPANY LLC,DATA ENGINEER,"145,000","LOS ANGELES, CA",05/24/2022,07/11/2022
CERVELLO INC,DATA ENGINEER,"145,000","KATY, TX",06/17/2022,06/17/2022
DOUBLEVERIFY INC,DATA ENGINEER,"145,007","NEW YORK, NY",05/12/2022,05/19/2022
IBM CORPORATION,DATA ENGINEER,"145,165","BLOOMINGTON, IL",11/29/2022,12/12/2022
META PLATFORMS INC,DATA ENGINEER,"145,639","SUNNYVALE, CA",03/04/2022,03/21/2022
CLOUDERA INC,DATA ENGINEER,"146,147","SAN CLARA, CA",04/06/2022,09/06/2022
DAILYMOTION INC,DATA ENGINEER,"147,000","NEW YORK, NY",03/11/2022,07/16/2022
YIELDMO INC,DATA ENGINEER,"147,000","NEW YORK, NY",01/18/2022,07/16/2022
BARKBOX INC,DATA ENGINEER,"147,000","NEW YORK, NY",12/13/2022,01/18/2023
GOOGLE LLC,DATA ENGINEER,"147,000","REDWOOD CITY, CA",09/13/2022,09/26/2022
META PLATFORMS INC,DATA ENGINEER,"147,152","MENLO PARK, CA",02/28/2022,03/11/2022
HEALTH GORILLA INC,DATA ENGINEER,"147,410","LOS ANGELES, CA",07/28/2022,08/31/2022
META PLATFORMS INC,DATA ENGINEER,"147,510","NATICK, MA",01/28/2022,06/04/2022
PISMO SERVICING LLC,DATA ENGINEER,"148,000","CARY, NC",11/18/2022,11/21/2022
SENSE TALENT LABS INC,DATA ENGINEER,"148,000","SAN FRANCISCO, CA",04/01/2022,10/01/2022
PROXIM SYSTEMS INC,DATA ENGINEER,"148,000","SUNNYVALE, CA",09/08/2022,09/26/2022
DOUBLEVERIFY INC,DATA ENGINEER,"148,000","NEW YORK, NY",06/14/2022,07/25/2022
EXPEDIA INC,DATA ENGINEER,"148,013","SEATTLE, WA",12/22/2022,12/22/2022
EXPEDIA INC,DATA ENGINEER,"148,013","SEATTLE, WA",07/15/2022,07/28/2022
EXPEDIA INC,DATA ENGINEER,"148,013","SEATTLE, WA",07/08/2022,07/21/2022
EXPEDIA INC,DATA ENGINEER,"148,013","SEATTLE, WA",08/12/2022,01/02/2023
EXPEDIA INC,DATA ENGINEER,"148,013","SEATTLE, WA",08/31/2022,01/02/2023
EXPEDIA INC,DATA ENGINEER,"148,013","SEATTLE, WA",09/02/2022,03/02/2023
EXPEDIA INC,DATA ENGINEER,"148,013","SEATTLE, WA",09/19/2022,09/30/2022
APPLE INC,DATA ENGINEER,"148,222","AUSTIN, TX",06/30/2022,12/28/2022
META PLATFORMS INC,DATA ENGINEER,"148,500","BELLEVUE, WA",01/11/2022,07/03/2022
META PLATFORMS INC,DATA ENGINEER,"148,500","SEATTLE, WA",01/20/2022,07/03/2022
META PLATFORMS INC,DATA ENGINEER,"148,500","BELLEVUE, WA",03/02/2022,08/16/2022
WAVICLE DATA SOLUTIONS LLC,DATA ENGINEER,"148,800","OAK BROOK, IL",04/01/2022,08/22/2022
THE NEW YORK TIMES COMPANY,DATA ENGINEER,"149,683","NEW YORK, NY",03/18/2022,08/16/2022
DIGITAL INTELLIGENCE SYSTEMS LLC,DATA ENGINEER,"149,760","EDINA, MN",04/22/2022,05/02/2022
AMERICAN WAGERING INC,DATA ENGINEER,"150,000","JERSEY CITY, NJ",07/11/2022,07/22/2022
AMERICAN WAGERING INC,DATA ENGINEER,"150,000","JERSEY CITY, NJ",07/14/2022,07/22/2022
LIVERAMP INC,DATA ENGINEER,"150,000","LOS ANGELES, CA",11/22/2022,12/19/2022
BRANDYWINE GLOBAL INVESTMENT MANA,DATA ENGINEER,"150,000","EDISON, NJ",07/19/2022,08/15/2022
RUBRIK INC,DATA ENGINEER,"150,000","PALO ALTO, CA",07/20/2022,12/02/2022
DPR CONSTRUCTION A GENERAL PARTNE,DATA ENGINEER,"150,000","SACRAMENTO, CA",08/08/2022,08/29/2022
MLB ADVANCED MEDIA LP,DATA ENGINEER,"150,000","NEW YORK, NY",10/06/2022,10/28/2022
LEVI STRAUSS & CO,DATA ENGINEER,"150,000","AUSTIN, TX",11/07/2022,11/21/2022
SAVI TECHNOLOGIES INC,DATA ENGINEER,"150,000","MEDLEY, FL",11/07/2022,11/09/2022
ANTARES CAPITAL LP,DATA ENGINEER,"150,000","CHICAGO, IL",10/27/2022,11/07/2022
GRABANGO CO,DATA ENGINEER,"150,000","BERKELEY, CA",03/07/2022,09/06/2022
HIPPO EMPLOYEE SERVICES INC,DATA ENGINEER,"150,000","JERSEY CITY, NJ",03/10/2022,04/11/2022
MICHAELS STORES INC,DATA ENGINEER,"150,000","IRVING, TX",03/11/2022,04/18/2022
LENDINGCLUB BANK NATIONAL ASSOCIA,DATA ENGINEER,"150,000","SIOUX FALLS, SD",03/18/2022,09/16/2022
MICHAELS STORES INC,DATA ENGINEER,"150,000","IRVING, TX",04/05/2022,04/25/2022
MICHAELS STORES INC,DATA ENGINEER,"150,000","MANCHESTER, CT",04/12/2022,05/16/2022
DIGITALOCEAN LLC,DATA ENGINEER,"150,000","NEW YORK, NY",04/12/2022,08/29/2022
GRUBHUB HOLDINGS INC,DATA ENGINEER,"150,000","NEW YORK, NY",09/23/2022,01/03/2023
NATIONAL MINORITY QUALITY FORUM I,DATA ENGINEER,"150,000","WASHINGTON, DC",01/06/2022,01/17/2022
APPLE INC,DATA ENGINEER,"150,000","MESA, AZ",01/18/2022,01/24/2022
APPLE INC,DATA ENGINEER,"150,000","MESA, AZ",01/25/2022,01/31/2022
PEERSPACE INC,DATA ENGINEER,"150,000","AUSTIN, TX",02/01/2022,02/04/2022
META PLATFORMS INC,DATA ENGINEER,"150,000","CHICAGO, IL",02/04/2022,03/07/2022
BREVAN HOWARD US INVESTMENT MANAG,DATA ENGINEER,"150,000","CHICAGO, IL",02/07/2022,03/14/2022
MAESTRO TECHNOLOGIES INC,DATA ENGINEER,"150,000","TRENTON, NJ",02/07/2022,02/28/2022
GRABANGO CO,DATA ENGINEER,"150,000","BERKELEY, CA",02/19/2022,08/18/2022
HAPPY MONEY INC,DATA ENGINEER,"150,000","MINT HILL, NC",03/01/2022,03/15/2022
META PLATFORMS INC,DATA ENGINEER,"150,000","SEATTLE, WA",03/03/2022,08/10/2022
STORD INC,DATA ENGINEER,"150,000","ATLANTA, GA",03/03/2022,03/07/2022
APPLE INC,DATA ENGINEER,"150,000","AUSTIN, TX",06/30/2022,07/11/2022
ADOBE INC,DATA ENGINEER,"150,000","FARMINGTON HILLS, MI",12/13/2022,12/13/2022
HAPPY MONEY INC,DATA ENGINEER,"150,000","FREDERICK, MD",08/31/2022,08/31/2022
BRANDYWINE GLOBAL INVESTMENT MANA,DATA ENGINEER,"150,000","SUITE 1800, PA",08/31/2022,09/01/2022
ADOBE INC,DATA ENGINEER,"150,000","FARMINGTON HILLS, MI",12/09/2022,12/12/2022
LIVERAMP INC,DATA ENGINEER,"150,000","LOS ANGELES, CA",11/22/2022,12/05/2022
COLLABERA INC,DATA ENGINEER,"150,000","AUSTIN, TX",09/08/2022,09/12/2022
COLLABERA INC,DATA ENGINEER,"150,000","AUSTIN, TX",09/09/2022,09/12/2022
TIMESQUARE IT INC,DATA ENGINEER,"150,000","FREMONT, CA",05/06/2022,10/01/2022
TRUIST BANK,DATA ENGINEER,"150,000","ATLANTA, GA",05/06/2022,05/26/2022
META PLATFORMS INC,DATA ENGINEER,"150,000","PORTLAND, OR",05/06/2022,05/30/2022
META PLATFORMS INC,DATA ENGINEER,"150,000","PORTLAND, OR",05/09/2022,05/30/2022
GOOGLE LLC,DATA ENGINEER,"150,000","MOUNTAIN VIEW, CA",05/20/2022,06/06/2022
META PLATFORMS INC,DATA ENGINEER,"150,271","MARLBOROUGH, MA",09/08/2022,09/26/2022
EMPOWER RETIREMENT LLC,DATA ENGINEER,"150,800","SAN FRANCISCO, CA",04/13/2022,10/01/2022
META PLATFORMS INC,DATA ENGINEER,"150,987","WEST BLOOMFIELD, MI",03/01/2022,03/28/2022
META PLATFORMS INC,DATA ENGINEER,"151,505","SEATTLE, WA",07/11/2022,01/04/2023
META PLATFORMS INC,DATA ENGINEER,"151,899","MENLO PARK, CA",03/15/2022,03/28/2022
META PLATFORMS INC,DATA ENGINEER,"151,899","MENLO PARK, CA",01/06/2022,01/24/2022
META PLATFORMS INC,DATA ENGINEER,"151,908","MENLO PARK, CA",03/03/2022,03/21/2022
META PLATFORMS INC,DATA ENGINEER,"152,000","MENLO PARK, CA",01/24/2022,02/07/2022
META PLATFORMS INC,DATA ENGINEER,"152,470","NEW YORK, NY",03/03/2022,03/28/2022
CONSUMERS ENERGY COMPANY,DATA ENGINEER,"152,880","LANSING, MI",08/04/2022,08/15/2022
CONSUMERS ENERGY COMPANY,DATA ENGINEER,"152,880","LANSING, MI",08/05/2022,08/15/2022
APPLE INC,DATA ENGINEER,"153,000","AUSTIN, TX",05/20/2022,05/30/2022
PLAID INC,DATA ENGINEER,"153,000","SAN FRANCISCO, CA",06/15/2022,07/01/2022
CISCO SYSTEMS INC,DATA ENGINEER,"153,344","SAN JOSE, CA",11/15/2022,05/16/2023
META PLATFORMS INC,DATA ENGINEER,"153,515","AUSTIN, TX",05/17/2022,10/01/2022
GOOGLE LLC,DATA ENGINEER,"154,000","MOUNTAIN VIEW, CA",03/15/2022,03/15/2022
GOOGLE LLC,DATA ENGINEER,"154,000","NEW YORK, NY",03/25/2022,04/01/2022
GOOGLE LLC,DATA ENGINEER,"154,000","MOUNTAIN VIEW, CA",04/22/2022,05/02/2022
META PLATFORMS INC,DATA ENGINEER,"154,001","CELINA, TX",11/10/2022,12/19/2022
META PLATFORMS INC,DATA ENGINEER,"154,149","CONCORD, NC",05/11/2022,05/30/2022
APPLE INC,DATA ENGINEER,"154,500","AUSTIN, TX",09/14/2022,03/14/2023
META PLATFORMS INC,DATA ENGINEER,"154,840","FREMONT, CA",02/03/2022,07/01/2022
META PLATFORMS INC,DATA ENGINEER,"154,840","MENLO PARK, CA",02/16/2022,05/21/2022
VERSUM MATERIALS US LLC,DATA ENGINEER,"155,000","TEMPE, AZ",07/07/2022,08/01/2022
BSD CAPITAL INC,DATA ENGINEER,"155,000","SUNNYVALE, CA",08/10/2022,08/15/2022
ALLIANCEBERNSTEIN LP,DATA ENGINEER,"155,000","NASHVILLE, TN",10/17/2022,10/17/2022
ATLASSIAN INC,DATA ENGINEER,"155,000","BOTHELL, WA",08/16/2022,09/19/2022
ALLIANCEBERNSTEIN LP,DATA ENGINEER,"155,000","MILPITAS, CA",10/11/2022,10/17/2022
COSTCO WHOLESALE CORPORATION,DATA ENGINEER,"155,000","PLANO, TX",08/18/2022,08/29/2022
AVERY DENNISON CORPORATION,DATA ENGINEER,"155,000","ARLINGTON, VA",11/03/2022,11/07/2022
UPSTART NETWORK INC,DATA ENGINEER,"155,000","FRISCO, TX",03/07/2022,03/28/2022
META PLATFORMS INC,DATA ENGINEER,"155,000","LOS ANGELES, CA",03/18/2022,03/28/2022
NETWORK CAPITAL FUNDING CORPORATI,DATA ENGINEER,"155,000","PHOENIX, AZ",03/28/2022,04/01/2022
MALIBU ENTERTAINMENT INC,DATA ENGINEER,"155,000","NEW YORK, NY",03/30/2022,03/31/2022
COURSERA INC,DATA ENGINEER,"155,000","ANTIOCH, CA",04/06/2022,05/01/2022
TIKTOK INC,DATA ENGINEER,"155,000","MOUNTAIN VIEW, CA",04/10/2022,10/01/2022
UPSTART NETWORK INC,DATA ENGINEER,"155,000","BROOKFIELD, WI",04/11/2022,05/09/2022
FIRST REPUBLIC BANK,DATA ENGINEER,"155,000","SAN FRANCISCO, CA",02/21/2022,04/04/2022
THE TRAVELERS INDEMNITY COMPANY,DATA ENGINEER,"155,000","ARLINGTON, TX",12/15/2022,12/22/2022
ASSURANCE IQ LLC,DATA ENGINEER,"155,000","SEATTLE, WA",06/29/2022,07/25/2022
VITOL INC,DATA ENGINEER,"155,000","HOUSTON, TX",09/26/2022,10/03/2022
APPLE INC,DATA ENGINEER,"155,000","CUPERTINO, CA",08/30/2022,09/21/2022
ASSURANCE IQ LLC,DATA ENGINEER,"155,000","SEATTLE, WA",06/29/2022,07/25/2022
GUMGUM INC,DATA ENGINEER,"155,000","SANTA MONICA, CA",05/24/2022,10/01/2022
AMERICAN EXPRESS TRAVEL RELATED S,DATA ENGINEER,"155,000","PHOENIX, AZ",06/07/2022,06/13/2022
NATRON ENERGY INC,DATA ENGINEER,"155,293","SANTA CLARA, CA",11/04/2022,02/03/2023
ROBINHOOD MARKETS INC,DATA ENGINEER,"157,000","NEW YORK, NY",04/29/2022,06/06/2022
META PLATFORMS INC,DATA ENGINEER,"157,000","SEATTLE, WA",05/03/2022,05/09/2022
CISCO SYSTEMS INC,DATA ENGINEER,"157,477","SAN JOSE, CA",04/01/2022,07/01/2022
CISCO SYSTEMS INC,DATA ENGINEER,"157,477","SAN JOSE, CA",01/12/2022,01/21/2022
CISCO SYSTEMS INC,DATA ENGINEER,"157,477","SAN JOSE, CA",01/20/2022,01/25/2022
CISCO SYSTEMS INC,DATA ENGINEER,"157,477","SAN JOSE, CA",01/27/2022,07/02/2022
SCRY ANALYTICS INC,DATA ENGINEER,"157,477","SAN JOSE, CA",02/11/2022,08/11/2022
FREEDOM FINANCIAL NETWORK FUNDING,DATA ENGINEER,"158,000","CUPERTINO, CA",03/10/2022,04/04/2022
FREEDOM FINANCIAL NETWORK FUNDING,DATA ENGINEER,"158,000","SAN MATEO, CA",03/10/2022,04/04/2022
FREEDOM FINANCIAL NETWORK FUNDING,DATA ENGINEER,"158,000","CUPERTINO, CA",03/10/2022,04/04/2022
GOOGLE LLC,DATA ENGINEER,"159,000","MOUNTAIN VIEW, CA",10/19/2022,11/01/2022
META PLATFORMS INC,DATA ENGINEER,"159,225","MENLO PARK, CA",08/11/2022,08/22/2022
META PLATFORMS INC,DATA ENGINEER,"159,494","MENLO PARK, CA",01/10/2022,01/17/2022
META PLATFORMS INC,DATA ENGINEER,"159,494","NEW YORK, NY",01/10/2022,01/17/2022
VERKADA INC,DATA ENGINEER,"160,000","SAN MATEO, CA",11/22/2022,01/23/2023
JOHN HANCOCK LIFE INSURANCE COMPA,DATA ENGINEER,"160,000","MONROE, NC",12/07/2022,12/12/2022
HORIZON MEDIA LLC,DATA ENGINEER,"160,000","NEW YORK, NY",07/21/2022,08/01/2022
APPLE INC,DATA ENGINEER,"160,000","AUSTIN, TX",08/10/2022,08/22/2022
M3BI LLC,DATA ENGINEER,"160,000","HARRISBURG, NC",07/28/2022,08/10/2022
GRAINGER CORPORATE SERVICES LLC,DATA ENGINEER,"160,000","LAKE FOREST, IL",10/24/2022,01/09/2023
META PLATFORMS INC,DATA ENGINEER,"160,000","MENLO PARK, CA",03/04/2022,04/04/2022
META PLATFORMS INC,DATA ENGINEER,"160,000","MENLO PARK, CA",03/08/2022,04/04/2022
APPLE INC,DATA ENGINEER,"160,000","AUSTIN, TX",03/08/2022,03/21/2022
LENDINGCLUB BANK NATIONAL ASSOCIA,DATA ENGINEER,"160,000","SAN FRANCISCO, CA",03/18/2022,09/16/2022
META PLATFORMS INC,DATA ENGINEER,"160,000","MENLO PARK, CA",04/04/2022,04/18/2022
SIDECAR HEALTH INC,DATA ENGINEER,"160,000","EL SEGUNDO, CA",04/06/2022,04/11/2022
APPLE INC,DATA ENGINEER,"160,000","CUPERTINO, CA",04/07/2022,04/18/2022
META PLATFORMS INC,DATA ENGINEER,"160,000","MCLEAN, VA",04/07/2022,04/18/2022
META PLATFORMS INC,DATA ENGINEER,"160,000","SEATTLE, WA",04/13/2022,04/25/2022
ENABLE DATA INCORPORATED,DATA ENGINEER,"160,000","LEWISVILLE, TX",04/14/2022,04/20/2022
META PLATFORMS INC,DATA ENGINEER,"160,000","SEATTLE, WA",04/14/2022,04/25/2022
GRAINGER MANAGEMENT LLC,DATA ENGINEER,"160,000","LAKE FOREST, IL",04/15/2022,05/23/2022
LUMA HEALTH INC,DATA ENGINEER,"160,000","SAN MATEO, CA",01/06/2022,01/17/2022
LENDINGCLUB BANK NATIONAL ASSOCIA,DATA ENGINEER,"160,000","SAN FRANCISCO, CA",01/19/2022,02/14/2022
META PLATFORMS INC,DATA ENGINEER,"160,000","MENLO PARK, CA",01/20/2022,01/31/2022
META PLATFORMS INC,DATA ENGINEER,"160,000","NEW YORK, NY",02/10/2022,03/14/2022
TACTIVOS INC,DATA ENGINEER,"160,000","MOUNTAIN HOUSE, CA",02/11/2022,02/18/2022
GOOGLE LLC,DATA ENGINEER,"160,000","REDWOOD CITY, CA",02/25/2022,08/25/2022
WINDFALL DATA INC,DATA ENGINEER,"160,000","BAL HARBOUR, FL",08/25/2022,10/17/2022
GRAINGER MANAGEMENT LLC,DATA ENGINEER,"160,000","LAKE FOREST, IL",04/22/2022,05/23/2022
FIRST REPUBLIC BANK,DATA ENGINEER,"160,000","NEW YORK, NY",04/22/2022,05/09/2022
FIRST REPUBLIC BANK,DATA ENGINEER,"160,000","SAN FRANCISCO, CA",04/28/2022,05/09/2022
KNOCK INC,DATA ENGINEER,"160,000","SEATTLE, WA",05/02/2022,05/09/2022
JOHN HANCOCK LIFE INSURANCE COMPA,DATA ENGINEER,"160,000","WARSAW, IN",06/06/2022,06/20/2022
BALYASNY ASSET MANAGEMENT LP,DATA ENGINEER,"160,000","NEW YORK, NY",06/21/2022,07/05/2022
OUT OF THE PARK TECHNOLOGIES INC,DATA ENGINEER,"160,000","NEW YORK, NY",01/05/2022,01/24/2022
META PLATFORMS INC,DATA ENGINEER,"160,313","MENLO PARK, CA",04/26/2022,10/01/2022
META PLATFORMS INC,DATA ENGINEER,"160,965","MENLO PARK, CA",08/24/2022,09/05/2022
MICROSOFT CORPORATION,DATA ENGINEER,"161,000","REDMOND, WA",01/26/2022,02/02/2022
MICROSOFT CORPORATION,DATA ENGINEER,"161,000","REDMOND, WA",02/04/2022,02/10/2022
MICROSOFT CORPORATION,DATA ENGINEER,"161,000","REDMOND, WA",02/07/2022,02/14/2022
MICROSOFT CORPORATION,DATA ENGINEER,"161,000","REDMOND, WA",02/18/2022,02/25/2022
MICROSOFT CORPORATION,DATA ENGINEER,"161,000","REDMOND, WA",03/02/2022,03/09/2022
WAVICLE DATA SOLUTIONS LLC,DATA ENGINEER,"161,200","OAK BROOK, IL",03/11/2022,08/22/2022
OBSERVE INC,DATA ENGINEER,"161,491","SAN MATEO, CA",10/20/2022,01/19/2023
VEEAR PROJECTS INC,DATA ENGINEER,"161,491","PLEASANTON, CA",08/17/2022,08/17/2022
VEEAR PROJECTS INC,DATA ENGINEER,"161,491","MENLO PARK, CA",08/31/2022,08/31/2022
META PLATFORMS INC,DATA ENGINEER,"161,637","MENLO PARK, CA",06/01/2022,11/15/2022
META PLATFORMS INC,DATA ENGINEER,"161,700","MENLO PARK, CA",11/22/2022,05/23/2023
META PLATFORMS INC,DATA ENGINEER,"161,700","MOUNTAIN VIEW, CA",11/22/2022,05/23/2023
COURSERA INC,DATA ENGINEER,"161,787","MOUNTAIN VIEW, CA",05/16/2022,10/01/2022
META PLATFORMS INC,DATA ENGINEER,"162,000","MCLEAN, VA",10/19/2022,10/31/2022
META PLATFORMS INC,DATA ENGINEER,"162,000","VIENNA, VA",03/28/2022,04/18/2022
META PLATFORMS INC,DATA ENGINEER,"162,000","SEATTLE, WA",01/04/2022,01/17/2022
META PLATFORMS INC,DATA ENGINEER,"162,000","SEATTLE, WA",09/13/2022,11/07/2022
META PLATFORMS INC,DATA ENGINEER,"162,000","MALDEN, MA",05/05/2022,05/23/2022
META PLATFORMS INC,DATA ENGINEER,"162,274","NEW YORK, NY",06/27/2022,08/01/2022
EXPEDIA INC,DATA ENGINEER,"162,510","SEATTLE, WA",01/03/2022,01/11/2022
APPLE INC,DATA ENGINEER,"163,000","AUSTIN, TX",06/30/2022,12/26/2022
GOOGLE LLC,DATA ENGINEER,"163,000","AUSTIN, TX",03/01/2022,03/03/2022
META PLATFORMS INC,DATA ENGINEER,"163,350","SUNNYVALE, CA",03/28/2022,04/04/2022
META PLATFORMS INC,DATA ENGINEER,"163,391","BURLINGAME, CA",08/10/2022,02/03/2023
META PLATFORMS INC,DATA ENGINEER,"163,622","NEW YORK, NY",11/28/2022,05/18/2023
META PLATFORMS INC,DATA ENGINEER,"163,684","TAMPA, FL",12/09/2022,12/19/2022
META PLATFORMS INC,DATA ENGINEER,"163,878","MENLO PARK, CA",12/09/2022,05/23/2023
META PLATFORMS INC,DATA ENGINEER,"164,503","NEW YORK, NY",03/17/2022,09/13/2022
NATIONAL CABLE COMMUNICATIONS LLC,DATA ENGINEER,"164,800","NEW YORK, NY",12/19/2022,03/31/2023
APPLE INC,DATA ENGINEER,"165,000","CUPERTINO, CA",10/13/2022,10/24/2022
APPLE INC,DATA ENGINEER,"165,000","CUPERTINO, CA",08/15/2022,08/29/2022
APPLE INC,DATA ENGINEER,"165,000","AUSTIN, TX",10/04/2022,10/17/2022
DECISION MINDS INC,DATA ENGINEER,"165,000","SAN FRANCISCO, CA",08/01/2022,08/08/2022
APPLE INC,DATA ENGINEER,"165,000","AUSTIN, TX",10/21/2022,10/31/2022
META PLATFORMS INC,DATA ENGINEER,"165,000","MENLO PARK, CA",03/16/2022,03/28/2022
META PLATFORMS INC,DATA ENGINEER,"165,000","NEW YORK, NY",03/28/2022,04/04/2022
DELOITTE CONSULTING LLP,DATA ENGINEER,"165,000","CHARLOTTE, NC",02/03/2022,02/03/2022
META PLATFORMS INC,DATA ENGINEER,"165,000","MENLO PARK, CA",02/14/2022,02/21/2022
WE WORK MANAGEMENT LLC,DATA ENGINEER,"165,000","NEW YORK, NY",02/28/2022,02/28/2022
SKILLZ PLATFORM INC,DATA ENGINEER,"165,000","SAN FRANCISCO, CA",06/30/2022,09/03/2022
META PLATFORMS INC,DATA ENGINEER,"165,000","NEW YORK, NY",04/28/2022,05/09/2022
META PLATFORMS INC,DATA ENGINEER,"165,000","IRVINE, CA",05/04/2022,05/30/2022
SKILLZ PLATFORM INC,DATA ENGINEER,"165,000","SAN FRANCISCO, CA",05/10/2022,10/14/2022
META PLATFORMS INC,DATA ENGINEER,"165,030","LOS ANGELES, CA",04/13/2022,10/01/2022
